"","GSM5800224","GSM5800225","GSM5800226","GSM5800227","GSM5800228","GSM5800229","GSM5800230","GSM5800231","GSM5800232","GSM5800233","GSM5800234","GSM5800235","GSM5800236","GSM5800237","GSM5800238","GSM5800239"
"ENSG00000144567","65","66","27","27","57","33"," 8"," 9","56","52","32","32","78","85","79","77"
"ENSG00000144579","41","34","18","22","22","22"," 9","10","14","15","16","15","49","60","41","33"
"ENSG00000144580","130","102","192","174"," 72"," 74"," 47"," 46","180","172","143","140"," 85"," 82","159","149"
"ENSG00000144583","6","8","4","4","5","3","0","0","4","4","4","4","1","1","1","1"
"ENSG00000144589","47","37","45","47","27","15","41","37","40","30","36","41","49","45","45","44"
"ENSG00000144591","11","10"," 8","10"," 9","14","25","23"," 7"," 8"," 3"," 4","21","23","20","22"
"ENSG00000144596","2","1","1","1","1","1","0","0","1","1","2","2","3","3","1","1"
"ENSG00000144597","17","18","23","18","11"," 2"," 0"," 0","14","17","15","14","17","18","13","16"
"ENSG00000144619","1","1","2","2","4","0","1","2","1","0","0","0","4","4","2","2"
"ENSG00000144635","0","0","1","3","2","0","0","0","2","2","4","2","3","3","1","1"
"ENSG00000144642","68","66","13","13","23","43"," 5"," 5","36","40","20","23","28","23","34","47"
"ENSG00000144645"," 5"," 2"," 3"," 4"," 2","10"," 0"," 0"," 1"," 0"," 3"," 4","10"," 8"," 4"," 3"
"ENSG00000144647","18","17","17","17","12"," 8","10","10","12","11"," 9"," 9","14","14","17","17"
"ENSG00000144648","0","0","0","0","2","1","0","0","1","1","0","0","1","1","2","2"
"ENSG00000144649","1","1","4","3","2","2","0","0","6","6","4","4","6","8","4","5"
"ENSG00000144655","10","12"," 9"," 8"," 9"," 9"," 9"," 8"," 7"," 9","10","11","27","30","18","18"
"ENSG00000144659","10","12"," 3"," 3"," 2"," 2"," 9","13"," 3"," 2"," 2"," 2"," 9","10"," 6"," 7"
"ENSG00000144668"," 1"," 0"," 6"," 4"," 2"," 3"," 0"," 0"," 1"," 1","10"," 9"," 4"," 2"," 1"," 1"
"ENSG00000144671","0","0","0","1","1","0","0","0","3","3","1","0","1","1","0","0"
"ENSG00000144674","10","10"," 8"," 8"," 9"," 8"," 0"," 0"," 8"," 9"," 6"," 7","25","18","19","18"
"ENSG00000144677"," 4"," 4"," 2"," 2"," 5"," 4"," 9"," 6"," 7"," 3"," 4"," 4","12"," 8"," 5"," 8"
"ENSG00000144681","0","0","1","2","0","0","0","0","0","0","0","0","2","4","1","1"
"ENSG00000144711"," 98"," 99"," 68"," 65"," 78"," 70"," 74"," 69","163","153"," 93"," 89"," 83"," 81"," 80"," 77"
"ENSG00000144712"," 8"," 8"," 3"," 3"," 3"," 3"," 0"," 0"," 4"," 5"," 7","10"," 9"," 8"," 5"," 5"
"ENSG00000144713"," 90"," 88"," 38"," 35"," 49"," 50","170","185"," 38"," 40"," 53"," 60","164","153","144","145"
"ENSG00000144724","12"," 8","13","12","10","14"," 6"," 7"," 8"," 9","19","17","14","18","14","14"
"ENSG00000144730","9","5","1","2","8","4","0","0","8","8","2","2","8","6","5","5"
"ENSG00000144736","0","0","0","0","3","0","0","0","0","1","3","3","8","6","3","2"
"ENSG00000144741","0","0","0","1","0","0","0","0","0","1","0","0","2","2","1","1"
"ENSG00000144744","10"," 8"," 2"," 2"," 4"," 2"," 0"," 0"," 0"," 0"," 3"," 2"," 8"," 7"," 6"," 8"
"ENSG00000144746"," 8"," 5"," 2"," 1"," 2"," 0"," 0"," 0"," 2"," 2"," 4"," 2","20","17","11","11"
"ENSG00000144747"," 1"," 1"," 7","10"," 2"," 1"," 0"," 0"," 0"," 0"," 2"," 2"," 5"," 3"," 2"," 2"
"ENSG00000144749"," 66"," 69"," 53"," 58"," 41"," 37"," 16"," 29"," 46"," 46"," 40"," 40"," 97","101"," 75"," 75"
"ENSG00000144791"," 1"," 1"," 3"," 3"," 5"," 2"," 0"," 0","10","10"," 5"," 6","11","12","10","12"
"ENSG00000144792","4","3","0","0","1","0","0","0","0","0","0","0","2","2","2","2"
"ENSG00000144802","27","27","10","11","16","15"," 0"," 0","18","18"," 9","10","18","24","20","21"
"ENSG00000144810"," 1"," 1","14","10","23","28"," 7"," 5","22","22"," 9"," 8","25","19","18","18"
"ENSG00000144815"," 8","11","10"," 8"," 4","11"," 0"," 0"," 4"," 5"," 2"," 2","17","17","19","16"
"ENSG00000144824","1","1","2","2","3","2","9","8","2","2","2","3","7","7","5","5"
"ENSG00000144827"," 4"," 3"," 7"," 7"," 2"," 2"," 0"," 0"," 1"," 1"," 7"," 6","13","10"," 4"," 4"
"ENSG00000144834","20","19"," 2"," 1","12","12"," 0"," 0","24","19"," 1"," 1","28","27","12"," 8"
"ENSG00000144837","14","12"," 6"," 6"," 8","16"," 0"," 0","12","11"," 5"," 6","19","17","10","10"
"ENSG00000144840","2","3","2","2","4","0","0","0","3","3","2","2","6","4","6","5"
"ENSG00000144843","1","1","0","0","1","0","0","0","0","1","0","0","2","2","3","2"
"ENSG00000144847"," 69"," 55"," 68"," 61"," 33"," 23"," 54"," 49"," 81"," 70"," 27"," 24","105"," 87","176","164"
"ENSG00000144848","  8"," 12","  8","  7","  5","  2","112"," 88","  6","  4","  5","  6"," 23"," 20"," 20"," 19"
"ENSG00000144857","41","49","19","17","38","53","15","15","45","39","20","15","48","57","53","55"
"ENSG00000144867"," 0"," 1"," 1"," 1"," 4"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 8","10"," 6"," 7"
"ENSG00000144868"," 4"," 6"," 2"," 2"," 9"," 9","16","15","17","15","12","12"," 7"," 7"," 8"," 8"
"ENSG00000144891","0","0","0","0","0","0","0","0","0","0","0","0","4","4","2","2"
"ENSG00000144893"," 4"," 6"," 3"," 3","12"," 3"," 0"," 0"," 5"," 5","10"," 8"," 5"," 6"," 3"," 4"
"ENSG00000144895"," 7","15","12"," 9"," 5"," 3"," 0"," 0"," 5"," 5","15"," 9","27","22","16","15"
"ENSG00000144908","21","22","19","18"," 9","12"," 2"," 3","26","25","30","30","47","45","18","18"
"ENSG00000144909","2","1","2","2","3","2","0","0","2","3","1","1","5","5","6","5"
"ENSG00000144935"," 1"," 2","11"," 8"," 4"," 2"," 0"," 0"," 3"," 1","19","21"," 6","10","11"," 9"
"ENSG00000144959"," 9"," 9","10"," 9"," 8"," 2"," 0"," 0"," 5"," 4","10","13","13","13","11","14"
"ENSG00000145012"," 98"," 77"," 69"," 62"," 95","119","129","119"," 96"," 89"," 47"," 44"," 91"," 87","132","135"
"ENSG00000145014","4","5","3","2","3","3","9","8","0","0","1","1","3","4","3","2"
"ENSG00000145016"," 36"," 35"," 18"," 23"," 27"," 22","172","147"," 35"," 26"," 18"," 18"," 31"," 37"," 30"," 34"
"ENSG00000145020"," 7"," 9"," 5"," 5"," 8","14"," 0"," 0","19","20"," 8","11","13","10","11"," 7"
"ENSG00000145022","26","26"," 9"," 9","20","12","16","13","14","13"," 7"," 7","25","24","30","30"
"ENSG00000145029","28","25","14","14","15","12","28","37","15","13","13","11","27","28","18","16"
"ENSG00000145041"," 4"," 4"," 4"," 4"," 4"," 3"," 2"," 2"," 4"," 2"," 5"," 4"," 7"," 8","10","11"
"ENSG00000145050"," 0"," 0"," 0"," 0"," 4"," 6"," 0"," 0"," 3"," 5","10"," 6","19","14"," 8"," 9"
"ENSG00000145063","0","0","1","1","1","1","0","0","0","0","4","2","0","0","0","0"
"ENSG00000145075","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000145087","5","3","1","1","4","4","0","0","2","3","4","4","4","2","2","2"
"ENSG00000145088","0","0","0","0","0","1","0","0","0","0","0","0","1","3","0","1"
"ENSG00000145147"," 4"," 3"," 7"," 6"," 7"," 3","50","56"," 6"," 5","11"," 7"," 9","11"," 8"," 8"
"ENSG00000145191"," 3"," 3"," 4"," 4","14"," 5"," 0"," 0"," 5"," 4"," 9"," 5","17","15","20","15"
"ENSG00000145194","17"," 9","22","24"," 9"," 4"," 0"," 0"," 0"," 1","10"," 8","26","21"," 8","11"
"ENSG00000145198","15","21"," 8"," 8","11"," 8","14","14","13","13","18","18"," 9"," 8"," 5"," 4"
"ENSG00000145214"," 5"," 4"," 9"," 9"," 9"," 5"," 0"," 0","10","10","13","13"," 8","10"," 8"," 9"
"ENSG00000145216"," 9","11","10","10","13","28"," 0"," 0","26","27"," 4"," 3","23","24","38","36"
"ENSG00000145217","0","1","0","0","0","0","0","0","1","0","4","3","0","0","0","0"
"ENSG00000145220","2","0","0","0","1","0","0","0","0","0","0","0","1","3","1","2"
"ENSG00000145241"," 8","10"," 7"," 7","15"," 4"," 9"," 7","13","10","14","11","18","16","14","12"
"ENSG00000145242","0","1","1","1","7","4","0","0","4","4","2","2","3","4","1","1"
"ENSG00000145244"," 0"," 0"," 0"," 0"," 1"," 0","18","16"," 0"," 0"," 1"," 1"," 1"," 1"," 2"," 1"
"ENSG00000145246","31","42","12"," 9","12","13"," 6"," 7","18","18","13"," 9","15"," 9","15","16"
"ENSG00000145247","0","0","2","1","1","6","7","6","1","1","1","0","1","1","1","1"
"ENSG00000145248","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","2"
"ENSG00000145284","125","116"," 39"," 39"," 71"," 33"," 51"," 52"," 69"," 66"," 33"," 31","128","121","152","145"
"ENSG00000145287","0","0","0","0","1","0","0","0","2","3","0","0","0","0","5","5"
"ENSG00000145293"," 5"," 5"," 2"," 2"," 3"," 1"," 0"," 0"," 1"," 2"," 2"," 2","12","10","12","11"
"ENSG00000145331","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"ENSG00000145332","6","5","0","1","2","0","1","0","1","1","0","0","2","3","3","2"
"ENSG00000145335"," 8"," 9"," 9"," 8","24","13","30","30","21","17","22","21","64","59","62","57"
"ENSG00000145337"," 4"," 3"," 3"," 3"," 3"," 1"," 0"," 0"," 2"," 3"," 4"," 5","13","11"," 9"," 9"
"ENSG00000145348"," 9","11"," 6"," 5","15","13","40","39","10","10","12"," 9","29","25","22","20"
"ENSG00000145349"," 6"," 4"," 5"," 4"," 6"," 2"," 8"," 7","14","17"," 7"," 6","13","14"," 9"," 9"
"ENSG00000145354","0","0","1","2","2","3","0","0","5","4","1","1","4","4","6","7"
"ENSG00000145358","1","1","2","2","2","1","0","0","4","2","0","0","2","4","1","1"
"ENSG00000145362","40","44","29","26","61","34","43","37","49","42","53","50","85","87","67","64"
"ENSG00000145365","0","0","0","0","1","0","0","0","0","0","0","0","2","1","1","1"
"ENSG00000145375","1","1","0","0","2","0","0","0","1","1","0","0","4","2","1","1"
"ENSG00000145386","0","0","0","0","1","2","5","8","1","1","1","1","1","0","1","1"
"ENSG00000145388","13","17"," 6"," 7"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 7"," 2"," 2"
"ENSG00000145390","6","4","1","1","3","1","0","0","3","2","1","1","7","5","4","3"
"ENSG00000145391"," 9"," 9","24","22"," 9","10"," 5"," 5"," 4"," 4","24","20","16","15","18","17"
"ENSG00000145414","3","4","3","2","4","2","0","0","3","3","2","1","4","4","5","4"
"ENSG00000145416","24","24","22","15"," 8","11"," 0"," 0","10","11","22","24","36","40","44","44"
"ENSG00000145423","7","7","2","2","6","5","0","0","2","2","1","1","0","1","3","3"
"ENSG00000145425","14"," 6"," 3"," 4"," 3"," 8"," 0"," 0"," 0"," 0"," 0"," 0","29","28","11","14"
"ENSG00000145428","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0"
"ENSG00000145431","2","2","4","3","1","2","0","0","3","2","8","6","2","2","4","2"
"ENSG00000145439","0","0","2","2","3","1","0","0","1","1","4","5","5","6","5","4"
"ENSG00000145451","0","0","0","0","1","0","0","0","1","0","1","1","2","4","1","1"
"ENSG00000145476","11","13"," 1"," 1"," 6"," 3"," 0"," 0"," 4"," 4"," 3"," 3","15","15","11","10"
"ENSG00000145491","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000145494"," 0"," 0"," 2"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 5"," 3"," 3","11"," 0"," 0"
"ENSG00000145495","16","23","11"," 9","40","53","30","24","42","42"," 8"," 5","56","45","40","49"
"ENSG00000145506","1","0","1","1","2","2","0","0","5","6","6","5","0","1","0","0"
"ENSG00000145526","1","1","2","1","5","4","0","0","0","0","6","6","7","3","0","0"
"ENSG00000145536","0","0","0","0","1","2","0","0","0","0","1","1","0","0","0","0"
"ENSG00000145545","1","1","2","1","1","4","0","0","2","2","2","2","5","3","2","3"
"ENSG00000145555","26","23","18","18","22","25","21","22","22","26","23","24","24","23","40","38"
"ENSG00000145569","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"ENSG00000145592"," 7"," 4","54","42","18","34"," 0"," 1","10","16","45","49","75","74","72","70"
"ENSG00000145604","1","1","1","0","6","0","0","0","8","7","2","2","8","6","6","5"
"ENSG00000145623"," 8"," 8"," 7"," 7","12","10"," 0"," 0","10"," 9"," 4"," 4","30","26","15","16"
"ENSG00000145632"," 7"," 9","28","23","15"," 3"," 0"," 0"," 0"," 0"," 4"," 7"," 8"," 9"," 1"," 1"
"ENSG00000145675","143","150","100"," 89","129"," 52","261","240","166","155"," 99"," 90","230","227","274","249"
"ENSG00000145681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000145685"," 5"," 3"," 5"," 5","10"," 5"," 0"," 0","15","16"," 4"," 4","24","15","17","16"
"ENSG00000145687","18","17","12","15","14"," 5","45","55","26","23","19","20","50","37","21","23"
"ENSG00000145692","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"ENSG00000145703","0","0","1","0","7","1","0","0","5","4","0","0","2","2","3","3"
"ENSG00000145708","1","2","2","4","1","1","0","0","4","3","1","1","3","3","7","9"
"ENSG00000145715","3","2","4","3","3","1","0","0","4","4","4","3","5","4","6","6"
"ENSG00000145721","14","15"," 8"," 8","12"," 6"," 0"," 0","10"," 8"," 5"," 4"," 9"," 8"," 6"," 6"
"ENSG00000145723","0","0","0","0","0","1","0","0","0","1","1","0","4","6","4","3"
"ENSG00000145725"," 6"," 7"," 6"," 7","33"," 7"," 0"," 0"," 7"," 7","17","15","48","58","22","21"
"ENSG00000145730","58","39","16","13","18","14"," 1"," 0"," 9"," 7","12","13","60","41","16","14"
"ENSG00000145734","4","3","4","4","5","3","0","0","5","4","5","4","5","4","7","7"
"ENSG00000145736"," 2","33"," 2"," 2"," 4"," 0"," 0"," 0"," 2"," 2"," 9"," 6"," 9"," 5"," 6"," 3"
"ENSG00000145740","0","0","0","0","2","1","0","0","0","0","1","1","4","4","5","3"
"ENSG00000145741"," 46"," 64"," 32"," 29"," 47"," 47","  0","  0"," 32"," 31"," 11"," 15"," 88"," 81","116","123"
"ENSG00000145743","26","23","17","14","13"," 1"," 0"," 0"," 8"," 9"," 8"," 8","12","14","11","12"
"ENSG00000145777","10"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"
"ENSG00000145779","0","0","0","0","2","1","0","0","0","0","0","0","2","1","2","1"
"ENSG00000145780"," 3"," 4"," 3"," 3"," 2"," 2"," 0"," 0"," 0"," 1"," 3"," 2","10","12"," 6"," 5"
"ENSG00000145781","0","0","0","0","0","0","0","0","1","2","0","0","3","2","5","3"
"ENSG00000145782","13","12"," 8"," 7"," 8"," 5"," 6"," 6"," 7"," 9","12","11","15","19","16","17"
"ENSG00000145794"," 63"," 65"," 19"," 18"," 27"," 10","  0","  0"," 16"," 15"," 26"," 21"," 69"," 58","106"," 96"
"ENSG00000145808","2","2","1","1","1","0","0","0","0","1","0","0","6","7","2","2"
"ENSG00000145817","0","0","0","0","0","1","0","0","6","7","5","4","5","6","6","6"
"ENSG00000145819","249","202","109","100","197","190","131","143","261","247"," 85"," 86","109","118","174","172"
"ENSG00000145824"," 9"," 4","10","11"," 8"," 3","18","15","10"," 9","14","11"," 8","11"," 2"," 2"
"ENSG00000145832","20","18"," 6"," 6"," 7"," 3"," 0"," 0","15","15"," 7"," 8","26","20","73","62"
"ENSG00000145833"," 1"," 2"," 2"," 2"," 4"," 3"," 0"," 0"," 0"," 0"," 4"," 3"," 9","10"," 5"," 8"
"ENSG00000145860"," 9"," 6"," 3"," 3"," 9"," 6"," 0"," 0","18","16"," 6"," 7","13","13","14","10"
"ENSG00000145864","10","10","17","16","20","10"," 0"," 0","14","14","47","44","16","14","12","11"
"ENSG00000145868"," 4","13"," 8"," 6","13","13"," 0"," 0","12","11","11","12","27","23","24","28"
"ENSG00000145882","5","5","1","1","5","2","0","0","5","4","6","7","3","4","6","6"
"ENSG00000145888"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 8"," 3"," 4"
"ENSG00000145901","10","14","17","14","21","18"," 9"," 9","16","19","10","12","54","52","40","41"
"ENSG00000145907","17","11"," 8"," 7","16"," 6"," 0"," 0","16","20","13","15","35","35","35","35"
"ENSG00000145908"," 0"," 0"," 0"," 0"," 0"," 0","16","11"," 0"," 0"," 1"," 1"," 1"," 1"," 1"," 1"
"ENSG00000145911","2","2","5","4","2","1","0","0","4","5","4","4","3","4","1","1"
"ENSG00000145912","24","15","16","15","19","23"," 0"," 0"," 8"," 5","12","11","42","54","40","44"
"ENSG00000145916","13","12","10"," 9","13","12"," 9"," 8","10","10"," 8"," 8","19","16","20","20"
"ENSG00000145919"," 0"," 2"," 4"," 4"," 2"," 4"," 1"," 0"," 0"," 0","10"," 5"," 2"," 2"," 5"," 8"
"ENSG00000145920"," 57"," 48"," 71"," 68","156","102"," 59"," 55","151","151","159","153","139","138"," 57"," 56"
"ENSG00000145934","21","12"," 9"," 8","34","24"," 5"," 5","25","30","11"," 9","10"," 8"," 6"," 9"
"ENSG00000145936","0","0","1","1","1","1","0","0","1","1","0","1","1","2","1","1"
"ENSG00000145945","0","0","1","1","0","0","0","0","0","0","2","2","1","1","1","1"
"ENSG00000145979"," 7"," 6","17","10"," 3"," 4"," 0"," 0"," 7"," 9"," 5"," 5","10"," 7"," 8"," 8"
"ENSG00000145982","5","4","3","3","2","0","0","0","0","0","2","1","5","4","4","4"
"ENSG00000145990"," 6","10"," 5"," 4","14"," 6"," 3"," 3","10","10","15","15","12","13"," 5"," 5"
"ENSG00000145996","0","0","1","1","3","0","0","0","1","1","2","2","3","3","3","3"
"ENSG00000146001"," 4"," 4"," 6"," 6"," 6"," 2"," 9","15"," 4"," 3"," 6"," 5"," 4"," 4"," 3"," 5"
"ENSG00000146005","33","29","17","16","16","21"," 9"," 9","42","42","23","22","41","39","34","31"
"ENSG00000146006"," 4"," 2"," 1"," 1"," 7"," 2"," 5"," 3"," 4"," 4","10"," 8"," 9"," 9","11"," 8"
"ENSG00000146007","20","17"," 8"," 7","15","15","31","30"," 9"," 8"," 9","10","13","10","23","20"
"ENSG00000146021"," 8"," 7"," 5"," 5"," 8"," 5"," 0"," 0"," 4"," 4"," 6"," 6"," 8","10","15","17"
"ENSG00000146054","1","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0"
"ENSG00000146063","10","14","14","16","14","25","11"," 8","20","18","33","44","42","36","38","31"
"ENSG00000146066"," 50"," 59"," 30"," 29"," 39"," 42"," 48"," 47"," 22"," 26"," 44"," 46","117","117"," 90"," 88"
"ENSG00000146067","133","163","109","116","135","123"," 70"," 76","250","224","135","137","131","136","161","176"
"ENSG00000146070","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","1"
"ENSG00000146072","11","13"," 7"," 7"," 8"," 9"," 7"," 8","10","10"," 8"," 7","40","41","59","57"
"ENSG00000146083","26","27","22","21","25","30"," 7","10","52","53","16","19","39","42","42","45"
"ENSG00000146085"," 2"," 2"," 1"," 1"," 2"," 2","10"," 8"," 3"," 3"," 3"," 2"," 7"," 7"," 4"," 3"
"ENSG00000146090"," 6"," 5"," 2"," 3"," 5"," 3"," 0"," 0"," 6"," 4","14"," 9"," 8"," 7"," 9"," 8"
"ENSG00000146094","16","20","15","14","16","18"," 6"," 7","11","10","10"," 9","21","22","19","21"
"ENSG00000146109","0","0","0","0","1","1","0","0","2","2","1","1","2","2","3","3"
"ENSG00000146112","54","53","33","28","56","40","70","82","38","38","20","20","67","72","67","63"
"ENSG00000146122"," 76"," 82"," 91"," 82"," 57"," 35"," 98"," 94"," 44"," 43"," 93"," 85","162","149","164","167"
"ENSG00000146143","1","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0"
"ENSG00000146147"," 3"," 3"," 2"," 2","10"," 5","17","20","26","31","26","21"," 4"," 4"," 8"," 7"
"ENSG00000146151","0","0","0","1","2","1","0","0","2","1","1","1","9","7","1","1"
"ENSG00000146192","20","17","12","12","12","14","47","42","10","11"," 8"," 9","30","37","56","54"
"ENSG00000146205","16","11"," 5"," 4"," 4"," 1","19","16"," 7"," 7"," 2"," 2"," 4"," 6"," 7"," 6"
"ENSG00000146215"," 7"," 8","11"," 9"," 5"," 4"," 0"," 0"," 8","11","16","13"," 7"," 7"," 7"," 6"
"ENSG00000146216","10","10","15","16","14","12"," 9"," 8","14","14","11","13","17","17","13","13"
"ENSG00000146221","0","0","0","0","1","0","0","0","2","3","0","0","1","2","1","1"
"ENSG00000146223","11"," 6"," 2"," 2"," 9"," 3","42","63"," 6"," 4"," 3"," 4","13","13"," 8"," 9"
"ENSG00000146232"," 5"," 3","15","15"," 4"," 1"," 0"," 0"," 0"," 2"," 6"," 6","11"," 7","12","10"
"ENSG00000146233","0","0","3","2","2","0","0","0","0","0","1","1","1","1","0","0"
"ENSG00000146242"," 7"," 6","17","16"," 1"," 1"," 0"," 0"," 7"," 6"," 0"," 0"," 4"," 4"," 3"," 3"
"ENSG00000146243","6","9","6","5","4","3","0","0","3","3","4","4","2","2","6","6"
"ENSG00000146247"," 1"," 2"," 1"," 1"," 4"," 2","14","11"," 2"," 2"," 4"," 4","10","10"," 6"," 6"
"ENSG00000146250","0","0","0","0","0","0","8","6","0","0","0","0","0","0","0","0"
"ENSG00000146263","1","1","0","0","4","0","0","0","0","0","0","0","1","1","4","8"
"ENSG00000146267"," 3"," 5"," 4"," 3"," 4"," 0"," 0"," 0"," 8"," 8"," 8"," 6","17","12"," 6"," 5"
"ENSG00000146278","34","33","31","28","31","18","73","63","48","41","12","11","67","66","56","53"
"ENSG00000146281","1","2","0","0","1","0","0","0","0","0","0","0","2","2","1","1"
"ENSG00000146282","3","2","3","3","2","0","0","0","0","0","1","1","2","5","2","3"
"ENSG00000146285","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000146350","0","0","1","2","2","0","0","0","2","2","0","0","3","2","2","2"
"ENSG00000146352","1","2","2","2","2","1","1","1","2","2","2","2","3","3","1","2"
"ENSG00000146360","5","5","7","6","0","1","0","0","0","0","1","2","0","0","0","0"
"ENSG00000146373"," 1"," 1","21","22"," 8"," 5"," 0"," 0","15","12"," 6"," 4","21","18","15","12"
"ENSG00000146374","0","0","0","0","1","1","0","0","1","0","2","3","0","0","0","0"
"ENSG00000146376","0","0","1","0","1","1","0","0","0","0","0","0","2","2","1","1"
"ENSG00000146386","0","0","0","0","1","0","0","0","0","0","0","0","2","1","1","1"
"ENSG00000146409","0","0","1","0","1","2","0","0","5","4","1","1","5","3","1","1"
"ENSG00000146411","1","1","1","1","1","1","0","0","2","1","1","1","3","2","2","2"
"ENSG00000146414"," 7"," 4"," 5"," 4"," 3"," 8"," 0"," 0"," 2"," 2"," 4"," 2","12","13","12"," 8"
"ENSG00000146416","14","15"," 4"," 4"," 8"," 2","11","10","16","15"," 4"," 3","17","19","25","24"
"ENSG00000146425","1","1","1","1","2","1","0","0","0","0","0","0","9","7","6","5"
"ENSG00000146426","10"," 6"," 2"," 3"," 4"," 4"," 0"," 0","15","12"," 3"," 6"," 9"," 9"," 7"," 7"
"ENSG00000146433","0","0","1","1","2","1","0","0","0","0","0","0","3","3","3","3"
"ENSG00000146453","0","0","0","1","0","0","0","0","2","2","2","2","0","0","1","1"
"ENSG00000146457"," 1"," 1"," 5"," 5"," 8"," 3"," 0"," 0"," 0"," 0"," 2"," 1"," 9","11","10","12"
"ENSG00000146463","13","14","20","24","25","13"," 1"," 1","23","19","17","16","23","23","45","44"
"ENSG00000146469","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2"
"ENSG00000146476","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ENSG00000146477","0","1","1","1","0","0","0","0","0","0","0","0","2","2","2","1"
"ENSG00000146535","38","41","25","26","60","73"," 9","10","68","68","21","21","80","76","90","90"
"ENSG00000146540","10","10","31","27","10"," 7","37","38"," 5"," 5","22","18","27","24","14","12"
"ENSG00000146555"," 1"," 0"," 2"," 2"," 3"," 2","17","14"," 2"," 1"," 5"," 4"," 3"," 2"," 3"," 2"
"ENSG00000146556","17","20"," 3"," 4"," 9"," 1"," 0"," 0"," 6"," 3"," 3"," 4"," 9","10","12","11"
"ENSG00000146574","12","10"," 0"," 1"," 9"," 5"," 0"," 0"," 3"," 3","16","20","23","20","16","15"
"ENSG00000146576","16","20"," 7","11","15"," 3","27","27","23","23","13","13","28","24","19","18"
"ENSG00000146587","1","1","1","0","1","0","6","5","1","1","1","1","3","3","2","2"
"ENSG00000146592","125","141"," 60"," 60"," 53"," 95"," 11"," 14"," 77"," 77"," 33"," 37"," 46"," 56","191","216"
"ENSG00000146648","35","38","37","37","14"," 8","24","29","43","42","36","37","27","28","29","28"
"ENSG00000146670","0","0","0","0","2","0","0","0","0","0","1","1","3","0","0","0"
"ENSG00000146674"," 2"," 4"," 1"," 1","15"," 8"," 0"," 0"," 6"," 8"," 9"," 9"," 9"," 8","12","12"
"ENSG00000146676","4","3","2","2","4","2","9","8","3","2","5","4","6","6","5","5"
"ENSG00000146677","0","0","0","0","2","2","0","0","1","0","0","0","2","1","3","1"
"ENSG00000146700","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1"
"ENSG00000146701","139","150"," 37"," 39"," 72"," 80","109","107","135","136"," 45"," 45","109","124","147","161"
"ENSG00000146707"," 8","12"," 6"," 7","14","18","22","24","17","11","22","20"," 7"," 8","14","15"
"ENSG00000146722","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000146729","22","14"," 7"," 7","30"," 9"," 6"," 5","18","22","15","16","49","45","32","22"
